# Wordlist

# DATA
ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE	SUBGROUP
7267		j a n a	366	black	Chachapoyas	yana	negro	j a n a	yana				Quechua
7268		j a n a	366	black	Chacpar	yana	negro	j a n a	yana				Quechua
7269		j a n a	366	black	Chetilla	yana	negro	j a n a	yana				Quechua
7271		j a n a	366	black	Curva	yana	negro	j a n a	yana				Quechua
7272		j a n a	366	black	Cuzco	yana	negro	j a n a	yana				Quechua
7274		j a n a	366	black	Huallaga	yana	negro	j a n a	yana				Quechua
7275		j a n a	366	black	Huanca	yana	negro	j a n a	yana				Quechua
7277		j a n a	366	black	Huangascar	yana	negro	j a n a	yana				Quechua
7278		j a ɲ a	366	black	HuarazHuailas	yana	negro	j a ɲ a	yana				Quechua
7279		j a n a	366	black	Imbabura	yana	negro	j a n a	yana				Quechua
7280		j a n a	366	black	Inkawasi	yana	negro	j a n a	yana				Quechua
7285		j a n a	366	black	Lamas	yana	negro	j a n a	yana				Quechua
7286		j a n a	366	black	Laraos	yana	negro	j a n a	yana				Quechua
7287		j a n a	366	black	Lincha-Tana	yana	negro	j a n a	yana				Quechua
7288		j a n a	366	black	Maragua	yana	negro	j a n a	yana				Quechua
7289		j a n a	366	black	Napo	yana	negro	j a n a	yana				Quechua
7290		j a n a	366	black	Pacaraos	yana	negro	j a n a	yana				Quechua
7291		j a n a	366	black	Pastaza	yana	negro	j a n a	yana				Quechua
7292		j a n a	366	black	Pocona	yana	negro	j a n a	yana				Quechua
7295		j a n a	366	black	Puno	yana	negro	j a n a	yana				Quechua
7296		j a n a	366	black	Putumayo	yana	negro	j a n a	yana				Quechua
7297		j a ɲ a	366	black	Raimondi	yana	negro	j a ɲ a	yana				Quechua
7298		j a n a	366	black	SanPedro	yana	negro	j a n a	yana				Quechua
7299		j a n a	366	black	Santiagueno	yana	negro	j a n a	yana				Quechua
7301		j a n a	366	black	Serena	yana	negro	j a n a	yana				Quechua
7303		j a n a	366	black	Taquile	yana	negro	j a n a	yana				Quechua
7304		j a n a	366	black	Tarma	yana	negro	j a n a	yana				Quechua
7305		j a n a	366	black	Troje	yana	negro	j a n a	yana				Quechua
7307		j a ɲ a	366	black	Wari	yana	negro	j a ɲ a	yana				Quechua
7308		j a n a	366	black	Yanac	yana	negro	j a n a	yana				Quechua
7506		j a n a	366	black	Azuay	yana	negro	j a n a	yana				
7587		j a n a	366	black	Jauja	yana	negro	j a n a	yana				
#
4072		j a w a ɾ	417	blood	Apuri	yawar	sangre	j a w a ɾ	yawar				Quechua
4073		j a w a r	417	blood	Apurimac	yawar	sangre	j a w a r	yawar				Quechua
4074		j a w a ɾ	417	blood	Arma	yawar	sangre	j a w a ɾ	yawar				Quechua
4075		j a w a r	417	blood	Atalla	yawar	sangre	j a w a r	yawar				Quechua
4076		j a w a ɾ	417	blood	Ayacucho	yawar	sangre	j a w a ɾ	yawar				Quechua
4077		r a w ai -	417	blood	Bobonaza	rahuai	sangre	r a w ai	rahuai				Quechua
4078		j a w a l	417	blood	Cacra-Hongos	yawar	sangre	j a w a l	yawar				Quechua
4079		j a w a r	417	blood	Chachapoyas	yawar	sangre	j a w a r	yawar				Quechua
4080		j a w a r̥	417	blood	Chacpar	yawaŕ	sangre	j a w a r̥	yawaŕ				Quechua
4081		j a w a r	417	blood	Chetilla	yawar	sangre	j a w a r	yawar				Quechua
4083		ʎ a w a r	417	blood	Curva	λawar	sangre	ʎ a w a r	λawar				Quechua
4084		j a w a r	417	blood	Cuzco	yawar	sangre	j a w a r	yawar				Quechua
4086		j a w a r	417	blood	Huallaga	yawar	sangre	j a w a r	yawar				Quechua
4087		j a w a r	417	blood	Huanca	yawar	sangre	j a w a r	yawar				Quechua
4089		j a w a ɾ	417	blood	Huangascar	yawar	sangre	j a w a ɾ	yawar				Quechua
4090		j a w a ɾ	417	blood	HuarazHuailas	yawar	sangre	j a w a ɾ	yawar				Quechua
4091		j a w a ɾ	417	blood	Imbabura	yawar	sangre	j a w a ɾ	yawar				Quechua
4092		j a w a r	417	blood	Inkawasi	yawar	sangre	j a w a r	yawar				Quechua
4097		j a w a r	417	blood	Lamas	yawar	sangre	j a w a r	yawar				Quechua
4098		j a w a r	417	blood	Laraos	yawar	sangre	j a w a r	yawar				Quechua
4099		j a w a ɾ	417	blood	Lincha-Tana	yawar	sangre	j a w a ɾ	yawar				Quechua
4100		j a w a r	417	blood	Maragua	yawar	sangre	j a w a r	yawar				Quechua
4101		r a w ai -	417	blood	Napo	rahuai	sangre	r a w ai	rahuai				Quechua
4102		j a w a ɾ	417	blood	Pacaraos	yawar	sangre	j a w a ɾ	yawar				Quechua
4103		j a w a r	417	blood	Pastaza	yawar	sangre	j a w a r	yawar				Quechua
4104		ʎ a w a r	417	blood	Pocona	λawar	sangre	ʎ a w a r	λawar				Quechua
4106		j a w a r	417	blood	Puno	yawar	sangre	j a w a r	yawar				Quechua
4107		j a w a r	417	blood	Putumayo	yahuar	sangre	j a w a r	yahuar				Quechua
4108		j a w a ɾ	417	blood	Raimondi	yawar	sangre	j a w a ɾ	yawar				Quechua
4109		j a w a ɾ	417	blood	SanPedro	yawar	sangre	j a w a ɾ	yawar				Quechua
4110		j a: - - ɾ	417	blood	Santiagueno	yaar	sangre	j a: ɾ	yaar				Quechua
4112		j a w a r̥	417	blood	Serena	yawaŕ	sangre	j a w a r̥	yawaŕ				Quechua
4114		j a w a r	417	blood	Taquile	yawar	sangre	j a w a r	yawar				Quechua
4115		j a w a ʐ	417	blood	Tarma	yawar	sangre	j a w a ʐ	yawar				Quechua
4116		j a w a r̝	417	blood	Troje	yawař	sangre	j a w a r̝	yawař				Quechua
4119		j a w a ɾ	417	blood	Wari	yawar	sangre	j a w a ɾ	yawar				Quechua
4120		j a w a r̥	417	blood	Yanac	yawaŕ	sangre	j a w a r̥	yawaŕ				Quechua
7448		j a w a ɾ	417	blood	Azuay	yahuar	sangre	j a w a ɾ	yahuar				
7588		j a w a r	417	blood	Jauja	yawar	sangre	j a w a r	yawar				
#
4171		t u ʎ u	468	bone	Apuri	tullu	hueso	t u ʎ u	tullu				Quechua
4172		t u ʎ u	468	bone	Apurimac	tullu	hueso	t u ʎ u	tullu				Quechua
4173		t u ʎ u	468	bone	Atalla	tuλu	hueso	t u ʎ u	tuλu				Quechua
4174		t u ʎ u	468	bone	Ayacucho	tullu	hueso	t u ʎ u	tullu				Quechua
4175		t u ʎ u	468	bone	Bobonaza	tullu	hueso	t u ʎ u	tullu				Quechua
4176		t u ʎ u	468	bone	Cacra-Hongos	tullu	hueso	t u ʎ u	tullu				Quechua
4177		t u dʑ u	468	bone	Chachapoyas	tullu	hueso	t u dʑ u	tullu				Quechua
4178		t u ʎ u	468	bone	Chacpar	tuλu	hueso	t u ʎ u	tuλu				Quechua
4179		t u dʒ u	468	bone	Chetilla	tudžu	hueso	t u dʒ u	tudžu				Quechua
4181		t u ʎ u	468	bone	Curva	tuλu	hueso	t u ʎ u	tuλu				Quechua
4182		t u ʎ u	468	bone	Cuzco	tuλu	hueso	t u ʎ u	tuλu				Quechua
4184		t u ʎ u	468	bone	Huallaga	tuλu	hueso	t u ʎ u	tuλu				Quechua
4185		t u ʎ u	468	bone	Huanca	tullu	hueso	t u ʎ u	tullu				Quechua
4187		t u ʎ u	468	bone	Huangascar	tullu	hueso	t u ʎ u	tullu				Quechua
4188		t u ʎ u	468	bone	HuarazHuailas	tullu	hueso	t u ʎ u	tullu				Quechua
4189		t u ʎ u	468	bone	Imbabura	tullu	hueso	t u ʎ u	tullu				Quechua
4190		t u ʒ u	468	bone	Inkawasi	tužu	hueso	t u ʒ u	tužu				Quechua
4194		t u dʑ u	468	bone	Lamas	tullu	hueso	t u dʑ u	tullu				Quechua
4195		t u ʎ u	468	bone	Laraos	tuλu	hueso	t u ʎ u	tuλu				Quechua
4196		t u ʎ u	468	bone	Lincha-Tana	tullu	hueso	t u ʎ u	tullu				Quechua
4197		t u ʎ u	468	bone	Maragua	tuλu	hueso	t u ʎ u	tuλu				Quechua
4198		t u ʎ u	468	bone	Napo	tullu	hueso	t u ʎ u	tullu				Quechua
4199		t u l u	468	bone	Pacaraos	tulu	hueso	t u l u	tulu				Quechua
4200		t u ʎ u	468	bone	Pastaza	tullu	hueso	t u ʎ u	tullu				Quechua
4201		t u ʎ u	468	bone	Pocona	tuλu	hueso	t u ʎ u	tuλu				Quechua
4203		t u ʎ u	468	bone	Puno	tuλu	hueso	t u ʎ u	tuλu				Quechua
4204		t u ʎ u	468	bone	Putumayo	tullu	hueso	t u ʎ u	tullu				Quechua
4205		t u ʎ u	468	bone	Raimondi	tullu	hueso	t u ʎ u	tullu				Quechua
4206		t u ʎ u	468	bone	SanPedro	tullu	hueso	t u ʎ u	tullu				Quechua
4207		t u ʒ u	468	bone	Santiagueno	tullu	hueso	t u ʒ u	tullu				Quechua
4209		t u ʎ u	468	bone	Serena	tuλu	hueso	t u ʎ u	tuλu				Quechua
4211		t u ʎ u	468	bone	Taquile	tuλu	hueso	t u ʎ u	tuλu				Quechua
4212		t u l u	468	bone	Tarma	tulu	hueso	t u l u	tulu				Quechua
4213		t u ʒ u	468	bone	Troje	tužu	hueso	t u ʒ u	tužu				Quechua
4215		t u ʎ u	468	bone	Wari	tullu	hueso	t u ʎ u	tullu				Quechua
4216		t u ʎ u	468	bone	Yanac	tuλu	hueso	t u ʎ u	tuλu				Quechua
7449		t u ʎ u	468	bone	Azuay	tullu	hueso	t u ʎ u	tullu				
7589		t u ʎ u	468	bone	Jauja	tullu	hueso	t u ʎ u	tullu				
#
6951		tʃ a p - ɾ a	517	branch	Apuri	chapra	rama	tʃ a p ɾ a	chapra				Quechua
6952		p a ʎ q a	215	branch	Apurimac	pallqa	rama	p a ʎ q a	pallqa				Quechua
6953		tʃ a p - r a	517	branch	Atalla	čapra	rama	tʃ a p r a	čapra				Quechua
6954		k a ʎ m a	516	branch	Ayacucho	kallma	rama	k a ʎ m a	kallma				Quechua
6955		p a ʎ k a	215	branch	Bobonaza	pallca	rama	p a ʎ k a	pallca				Quechua
6956		tʃ a p - l a	517	branch	Cacra-Hongos	chapla	rama	tʃ a p l a	chapla				Quechua
6957		r aː m a	519	branch	Chacpar	räma	rama	r aː m a	räma				Quechua
6958		r i k r a	7575	branch	Chetilla	rikra	rama	r i k r a	rikra				Quechua
6959		tʃʼ a p - r a	517	branch	Curva	č'apra	rama	tʃʼ a p r a	č'apra				Quechua
6960		kʼ a ʎ m a	516	branch	Cuzco	k'aλma	rama	kʼ a ʎ m a	k'aλma				Quechua
6962		tʃ a p s - a	517	branch	Huallaga	čapsa	rama	tʃ a p s a	čapsa				Quechua
6964		tʃ a p - l a	517	branch	Huanca	chapla	rama	tʃ a p l a	chapla		(para leña)		Quechua
6966		tʃ a p - ɾ a	517	branch	Huangascar	chapra	rama	tʃ a p ɾ a	chapra				Quechua
6967		ʃ ai ʎ i	218	branch	HuarazHuailas	shaylli	rama	ʃ ai ʎ i	shaylli				Quechua
6968		m a l k i	518	branch	Imbabura	malki	rama	m a l k i	malki				Quechua
6969		r i k r a	7575	branch	Inkawasi	rikra	rama	r i k r a	rikra				Quechua
6972		r a m a	519	branch	Laraos	rama	rama	r a m a	rama				Quechua
6973		tʃ a p - ɾ a	517	branch	Lincha-Tana	chapra	rama	tʃ a p ɾ a	chapra				Quechua
6974		tʃʼ a χ - r a	517	branch	Maragua	č'aχra	rama	tʃʼ a χ r a	č'aχra				Quechua
6975		p a ʎ k a	215	branch	Napo	pallca	rama	p a ʎ k a	pallca				Quechua
6976		ɾ a m a	519	branch	Pastaza	ɾama	rama	ɾ a m a	ɾama				Quechua
6977		r a m a	519	branch	Pocona	rama	rama	r a m a	rama				Quechua
6979		r a m a	519	branch	Puno	rama	rama	r a m a	rama				Quechua
6980		m a l x i	518	branch	Putumayo	malqui	rama	m a l x i	malqui				Quechua
6981		tʃ a p - ɾ a	517	branch	SanPedro	chapra	rama	tʃ a p ɾ a	chapra				Quechua
6984		p a ʎ k a	215	branch	Serena	paλka	rama	p a ʎ k a	paλka				Quechua
6986		s a tʃʼ a n	521	branch	Taquile	sač'a.n	rama	s a tʃʼ a n	sač'a.n				Quechua
6987		m a ʒ k i	518	branch	Troje	mažki	rama	m a ʒ k i	mažki				Quechua
6988		- a ʈʂ a -	521	branch	Yanac	aĉa	rama	a ʈʂ a	aĉa				Quechua
7500		k a ʎ m a	516	branch	Azuay	callma, tanca	rama	k a ʎ m a	callma				
7561		t a ( - ) n k a	216	branch	Azuay	callma, tanca		t a n k a	tanca				
7590		tʃ a p - l a	517	branch	Jauja	chapla	rama	tʃ a p l a	chapla				
#
6555		t a n t a	558	bread	Apuri	tanta	pan	t a n t a	tanta				Quechua
6556		t a n t a	558	bread	Apurimac	tanta	pan	t a n t a	tanta				Quechua
6557		t a n t a	558	bread	Arma	tanta	pan	t a n t a	tanta				Quechua
6558		t a n t a	558	bread	Atalla	tanta	pan	t a n t a	tanta				Quechua
6559		t a n t a	558	bread	Ayacucho	tanta	pan	t a n t a	tanta				Quechua
6560		t a n d a	558	bread	Bobonaza	tanda	pan	t a n d a	tanda				Quechua
6561		t a n t a	558	bread	Cacra-Hongos	tanta	pan	t a n t a	tanta				Quechua
6562		t a n d a	558	bread	Chachapoyas	tanta	pan	t a n d a	tanta				Quechua
6563		t a n t a	558	bread	Chacpar	tanta	pan	t a n t a	tanta				Quechua
6564		t a n d a	558	bread	Chetilla	tanda	pan	t a n d a	tanda				Quechua
6566		tʼ a n t a	558	bread	Curva	t'anta	pan	tʼ a n t a	t'anta				Quechua
6567		tʼ a n t a	558	bread	Cuzco	t'anta	pan	tʼ a n t a	t'anta				Quechua
6569		t a n t a	558	bread	Huallaga	tanta	pan	t a n t a	tanta				Quechua
6570		t a n t a	558	bread	Huanca	tanta	pan	t a n t a	tanta				Quechua
6574		t a n t a	558	bread	Huangascar	tanta	pan	t a n t a	tanta				Quechua
6575		t a ɲ t a	558	bread	HuarazHuailas	tanta	pan	t a ɲ t a	tanta				Quechua
6576		t a n d a	558	bread	Imbabura	tanda	pan	t a n d a	tanda				Quechua
6577		t a n d a	558	bread	Inkawasi	tanda	pan	t a n d a	tanda				Quechua
6580		t a n d a	558	bread	Lamas	tanta	pan	t a n d a	tanta				Quechua
6581		t a n t a	558	bread	Laraos	tanta	pan	t a n t a	tanta				Quechua
6582		t a n t a	558	bread	Lincha-Tana	tanta	pan	t a n t a	tanta				Quechua
6583		tʼ a n t a	558	bread	Maragua	t'anta	pan	tʼ a n t a	t'anta				Quechua
6584		t a n d a	558	bread	Napo	tanda	pan	t a n d a	tanda				Quechua
6585		t a n t a	558	bread	Pacaraos	tanta	pan	t a n t a	tanta				Quechua
6586		tʼ a n t a	558	bread	Pocona	t'anta	pan	tʼ a n t a	t'anta				Quechua
6588		tʼ a n t a	558	bread	Puno	t'anta	pan	tʼ a n t a	t'anta				Quechua
6589		t a n d a	558	bread	Putumayo	tanda	pan	t a n d a	tanda				Quechua
6590		t a ɲ t a	558	bread	Raimondi	tanta	pan	t a ɲ t a	tanta				Quechua
6591		t a n t a	558	bread	SanPedro	tanta	pan	t a n t a	tanta				Quechua
6592		t a n t a	558	bread	Santiagueno	tanta	pan	t a n t a	tanta				Quechua
6594		t a n d a	558	bread	Serena	tanda	pan	t a n d a	tanda				Quechua
6596		tʼ a n t a	558	bread	Taquile	t'anta	pan	tʼ a n t a	t'anta				Quechua
6597		t a n t a	558	bread	Tarma	tanta	pan	t a n t a	tanta				Quechua
6598		t a n d a	558	bread	Troje	tanda	pan	t a n d a	tanda				Quechua
6599		t a ɲ t a	558	bread	Wari	tanta	pan	t a ɲ t a	tanta				Quechua
6600		t a n t a	558	bread	Yanac	tanta	pan	t a n t a	tanta				Quechua
7493		t a n d a	558	bread	Azuay	tanda	pan	t a n d a	tanda				
7591		t a n t a	558	bread	Jauja	tanta	pan	t a n t a	tanta				
#
4411		tʃ i tʃ i	607	breast	Apuri	chichi	seno	tʃ i tʃ i	chichi				Quechua
4412		ɲ u ɲ u	609	breast	Apuri	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4413		o q ʎ ai	608	breast	Apurimac	oqllay	seno	o q ʎ ai	oqllay				Quechua
4414		ɲ u ɲ u	609	breast	Arma	ñuñu	seno	ɲ u ɲ u	ñuñu, chichi				Quechua
4415		tʃ i tʃ i	607	breast	Arma	chichi	seno	tʃ i tʃ i	ñuñu, chichi				Quechua
4416		ɲ u ɲ u	609	breast	Atalla	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4417		ɲ u ɲ u	609	breast	Ayacucho	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4418		tʃ u tʃ u	607	breast	Bobonaza	chuchu	seno	tʃ u tʃ u	chuchu				Quechua
4419		tʃ i tʃ i	607	breast	Cacra-Hongos	chichi	seno	tʃ i tʃ i	chichi				Quechua
4420		ɲ u ɲ u	609	breast	Cacra-Hongos	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4421		tʃ u tʃ u	607	breast	Chachapoyas	chuchu	seno	tʃ u tʃ u	chuchu,  ñuñu				Quechua
4422		ɲ u ɲ u	609	breast	Chachapoyas	ñuñu	seno	ɲ u ɲ u	chuchu,  ñuñu				Quechua
4423		tʃ u tʃ u	607	breast	Chacpar	čuču	seno	tʃ u tʃ u	čuču				Quechua
4424		tʃ u tʃ u	607	breast	Chetilla	čuču	seno	tʃ u tʃ u	čuču				Quechua
4427		ɲ u ɲ u	609	breast	Curva	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4428		ɲ u ɲ u	609	breast	Cuzco	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4430		tʃ u tʃ u	607	breast	Huallaga	čuču	seno	tʃ u tʃ u	čuču, čiči				Quechua
4431		tʃ i tʃ i	607	breast	Huallaga	čiči	seno	tʃ i tʃ i	čuču, čiči				Quechua
4433		ɲ u ɲ u	609	breast	Huanca	ñuñu	seno	ɲ u ɲ u	ñuñu		(senos)		Quechua
4434		tʃ u tʃ u	607	breast	Jauja	chuchu	seno	tʃ u tʃ u	chuchu		(senos)		Quechua
4436		tʃ i tʃ i	607	breast	Huangascar	chichi	seno	tʃ i tʃ i	chichi				Quechua
4437		ɲ u ɲ u	609	breast	Huangascar	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4438		ɳ u ɳ u	609	breast	HuarazHuailas	ñuñu	seno	ɳ u ɳ u	ñuñu				Quechua
4439		tʃ u tʃ u	607	breast	Imbabura	chuchu	seno	tʃ u tʃ u	chuchu				Quechua
4440		ɲ u ɲ u	609	breast	Inkawasi	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4443		tʃ u tʃ u	607	breast	Lamas	chuchu	seno	tʃ u tʃ u	chuchu,  ñuñu				Quechua
4444		ɲ u ɲ u	609	breast	Lamas	ñuñu	seno	ɲ u ɲ u	chuchu,  ñuñu				Quechua
4445		ɲ u ɲ u	609	breast	Laraos	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4446		tʃ i tʃ i	607	breast	Lincha-Tana	chichi	seno	tʃ i tʃ i	chichi				Quechua
4447		ɲ u ɲ u	609	breast	Lincha-Tana	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4448		ɲ u ɲ u	609	breast	Maragua	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4449		tʃ u tʃ u	607	breast	Napo	chuchu	seno	tʃ u tʃ u	chuchu				Quechua
4450		tʃ u tʃ u	607	breast	Pacaraos	chuchu	seno	tʃ u tʃ u	chuchu				Quechua
4451		tʃ u tʃ u	607	breast	Pastaza	chuchu	seno	tʃ u tʃ u	chuchu		(teta)		Quechua
4452		ɲ u ɲ u	609	breast	Pocona	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4454		ɲ u ɲ u	609	breast	Puno	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4455		tʃ u tʃ u	607	breast	Putumayo	chuchu	seno	tʃ u tʃ u	chuchu				Quechua
4456		ɳ u ɳ u	609	breast	Raimondi	ñuñu	seno	ɳ u ɳ u	ñuñu				Quechua
4457		tʃ i tʃ i	607	breast	SanPedro	chichi	seno	tʃ i tʃ i	chichi				Quechua
4458		ɲ u ɲ u	609	breast	SanPedro	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4459		ɲ u ɲ u	609	breast	Santiagueno	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4461		tʃ u tʃ u	607	breast	Serena	čuču	seno	tʃ u tʃ u	čuču				Quechua
4463		ɲ u ɲ u	609	breast	Taquile	ñuñu	seno	ɲ u ɲ u	ñuñu				Quechua
4464		tʃ u tʃ u	607	breast	Tarma	čuču	seno	tʃ u tʃ u	čuču				Quechua
4465		tʃ u tʃ u	607	breast	Troje	čuču	seno	tʃ u tʃ u	čuču				Quechua
4466		ɳ u ɳ u	609	breast	Wari	ñuñu	seno	ɳ u ɳ u	ñuñu				Quechua
4467		s e n o	60	breast	Yanac	seno	seno	s e n o	seno				Quechua
7454		q i n ʒ u	606	breast	Azuay	quinzhu, pugru	seno	q i n ʒ u	quinzhu				
7562		p u g ɾ u	204	breast	Azuay	quinzhu, pugru		p u g ɾ u	pugru				
7702		tʃ i tʃ i	607	breast	Huanca	chichi		tʃ i tʃ i	chichi				
#
5315		w au q i	666	brother (man's)	Apuri	wawqui	hermano (de varón)	w au q i	wawqui				Quechua
5316		w au q e	666	brother (man's)	Apurimac	wawqe	hermano (de varón)	w au q e	wawqe				Quechua
5317		w au χ i	666	brother (man's)	Arma	wawqui	hermano (de varón)	w au χ i	wawqui				Quechua
5318		w au χ i	666	brother (man's)	Atalla	wawχi	hermano (de varón)	w au χ i	wawχi				Quechua
5319		w au χ e	666	brother (man's)	Ayacucho	wawque	hermano (de varón)	w au χ e	wawque				Quechua
5320		w au k i	666	brother (man's)	Bobonaza	huauqui	hermano (de varón)	w au k i	huauqui				Quechua
5321		w au q i	666	brother (man's)	Cacra-Hongos	wawqui	hermano (de varón)	w au q i	wawqui				Quechua
5322		w au k i	666	brother (man's)	Chachapoyas	wawki	hermano (de varón)	w au k i	wawki				Quechua
5323		w au q i	666	brother (man's)	Chacpar	wawqi	hermano (de varón)	w au q i	wawqi				Quechua
5324		m a s a	5625	brother (man's)	Chetilla	masa	hermano (de varón)	m a s a	masa				Quechua
5326		w au q i	666	brother (man's)	Curva	wawqi	hermano (de varón)	w au q i	wawqi				Quechua
5327		w ai q i	666	brother (man's)	Cuzco	wayqi	hermano (de varón)	w ai q i	wayqi				Quechua
5329		w au q i	666	brother (man's)	Huallaga	wawqi	hermano (de varón)	w au q i	wawqi				Quechua
5330		w au ʔ i	666	brother (man's)	Huanca	wawqi	hermano (de varón)	w au ʔ i	wawqi				Quechua
5332		w au q i	666	brother (man's)	Huangascar	wawqui	hermano (de varón)	w au q i	wawqui				Quechua
5333		w au q i	666	brother (man's)	HuarazHuailas	wawqi	hermano (de varón)	w au q i	wawqi				Quechua
5334		w au k i	666	brother (man's)	Imbabura	wawki	hermano (de varón)	w au k i	wawki				Quechua
5335		u k n i	720	brother (man's)	Inkawasi	ukni	hermano (de varón)	u k n i	uk(ə)ni				Quechua
5339		w au k i	666	brother (man's)	Lamas	wawki	hermano (de varón)	w au k i	wawki				Quechua
5340		w au q i	666	brother (man's)	Laraos	wawqi	hermano (de varón)	w au q i	wawqi				Quechua
5341		w au q i	666	brother (man's)	Lincha-Tana	wawqui	hermano (de varón)	w au q i	wawqui				Quechua
5342		ɲ a ɲ a	5669	brother (man's)	Maragua	ñaña	hermano (de varón)	ɲ a ɲ a	ñaña				Quechua
5343		w au k i	666	brother (man's)	Napo	huauqui	hermano (de varón)	w au k i	huauqui				Quechua
5344		w au χ e	666	brother (man's)	Pacaraos	wawqi	hermano (de varón)	w au χ e	wawqi				Quechua
5345		w au k i	666	brother (man's)	Pastaza	wawqui	hermano (de varón)	w au k i	wawqui				Quechua
5346		ɲ a ɲ a	5669	brother (man's)	Pocona	ñaña	hermano (de varón)	ɲ a ɲ a	ñaña				Quechua
5348		t u r a	716	brother (man's)	Puno	tura	hermano (de varón)	t u r a	tura				Quechua
5349		w au x i	666	brother (man's)	Putumayo	huagqui	hermano (de varón)	w au x i	huagqui				Quechua
5350		w au q i	666	brother (man's)	Raimondi	wawqi	hermano (de varón)	w au q i	wawqi				Quechua
5352		w au q ɪ	666	brother (man's)	Santiagueno	wawqe	hermano (de varón)	w au q ɪ	wawqe				Quechua
5354		w au k i	666	brother (man's)	Serena	wawki	hermano (de varón)	w au k i	wawki				Quechua
5356		w ai q i	666	brother (man's)	Taquile	wayqi	hermano (de varón)	w ai q i	wayqi				Quechua
5357		w au χ e	666	brother (man's)	Tarma	wawxi	hermano (de varón)	w au χ e	wawxi				Quechua
5358		w au k i	666	brother (man's)	Troje	wawki	hermano (de varón)	w au k i	wawki				Quechua
5360		w au q i	666	brother (man's)	Wari	wawqi	hermano (de varón)	w au q i	wawqi				Quechua
5361		ɢ o: q i	666	brother (man's)	Yanac	ġo:qi	hermano (de varón)	ɢ o: q i	ġo:qi				Quechua
5446		w au q e	666	brother (man's)	SanPedro	wawqi	hermana (de varón)	w au q e	wawqi		brother?		Quechua
7470		w au k i	666	brother (man's)	Azuay	huauqui	hermano (de varón)	w au k i	huauqui				
7592		w au ʔ i	666	brother (man's)	Jauja	wawqi	hermano (de varón)	w au ʔ i	wawqi				
#
5363		t u ɾ i	716	brother (woman's)	Apuri	turi	hermano (de mujer)	t u ɾ i	turi				Quechua
5364		t o r ai	716	brother (woman's)	Apurimac	toray	hermano (de mujer)	t o r ai	toray				Quechua
5365		t u ɾ i	716	brother (woman's)	Arma	turi	hermano (de mujer)	t u ɾ i	turi				Quechua
5366		t u r i	716	brother (woman's)	Atalla	turi	hermano (de mujer)	t u r i	turi				Quechua
5367		t u ɾ i	716	brother (woman's)	Ayacucho	turi	hermano (de mujer)	t u ɾ i	turi				Quechua
5368		t u r i	716	brother (woman's)	Bobonaza	turi	hermano (de mujer)	t u r i	turi				Quechua
5369		t u l i	716	brother (woman's)	Cacra-Hongos	tuli	hermano (de mujer)	t u l i	tuli				Quechua
5370		t u r i	716	brother (woman's)	Chachapoyas	turi	hermano (de mujer)	t u r i	turi				Quechua
5371		t u r i	716	brother (woman's)	Chacpar	turi	hermano (de mujer)	t u r i	turi				Quechua
5372		t u r i	716	brother (woman's)	Chetilla	turi	hermano (de mujer)	t u r i	turi		quesada		Quechua
5374		t u r a	716	brother (woman's)	Curva	tura	hermano (de mujer)	t u r a	tura				Quechua
5375		t u r a	716	brother (woman's)	Cuzco	tura	hermano (de mujer)	t u r a	tura				Quechua
5377		t u r i	716	brother (woman's)	Huallaga	turi	hermano (de mujer)	t u r i	turi				Quechua
5378		t u l i	716	brother (woman's)	Huanca	tuli	hermano (de mujer)	t u l i	tuli				Quechua
5380		t u ɾ i	716	brother (woman's)	Huangascar	turi	hermano (de mujer)	t u ɾ i	turi				Quechua
5381		t u ɾ i	716	brother (woman's)	HuarazHuailas	turi	hermano (de mujer)	t u ɾ i	turi				Quechua
5382		w au k i	666	brother (woman's)	Imbabura	wawki	hermano (de mujer)	w au k i	wawki				Quechua
5383		u k n i	720	brother (woman's)	Inkawasi	ukni	hermano (de mujer)	u k n i	uk(ə)ni				Quechua
5387		t u r i	716	brother (woman's)	Lamas	turi	hermano (de mujer)	t u r i	turi				Quechua
5388		t u r i	716	brother (woman's)	Laraos	turi	hermano (de mujer)	t u r i	turi				Quechua
5389		t u ɾ i	716	brother (woman's)	Lincha-Tana	turi	hermano (de mujer)	t u ɾ i	turi				Quechua
